batter,avg_pa,babip,rolling_xBA,momentum,matchup_score,l10_hit_rate,season_hit_rate,avg_vs_L,avg_vs_R,streak_len,stand
813386,3.8,0.3,0.25,88.0,-14.21621,0.6,0.6,0.26,0.26,0,R
800203,8.0,0.0,0.25,88.0,-3.3910754,0.0,0.6,0.0,0.0,0,L
802474,3.8,1.0,0.25,88.0,0.4278251,0.6,0.6,0.0,1.0,0,L
683490,4.0,0.0,0.25,88.0,0.48443937,0.0,0.6,0.0,0.0,0,R
815121,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
690957,3.8,0.3,0.25,88.0,-5.040594,0.6,0.6,0.26,0.26,0,L
622569,11.018018,0.31797236,0.25,79.22941,0.21502103,0.3,0.6,0.2857142857142857,0.2393617021276596,1,R
701527,3.8,0.0,0.25,88.0,-1.4873043,0.6,0.6,0.0,0.0,0,R
809975,3.8,0.0,0.25,88.0,-4.9189563,0.6,0.6,0.0,0.0,0,R
671748,3.8,0.3,0.25,88.0,8.705338,0.6,0.6,0.26,0.26,0,R
694266,6.0,0.0,0.25,88.0,7.9999995,0.0,0.6,0.0,0.0,0,R
807720,3.8,0.3,0.25,88.0,-8.968676,0.6,0.6,0.26,0.26,0,R
700321,1.0,0.0,0.25,88.0,-12.8,0.0,0.6,0.0,0.0,0,L
698945,3.8,0.3,0.25,88.0,-2.3881042,0.6,0.6,0.26,0.26,0,R
829643,3.8,0.3,0.25,88.0,-5.2305183,0.6,0.6,0.26,0.26,0,L
827665,4.0,0.0,0.25,88.0,29.91831,0.0,0.6,0.0,0.0,0,R
666165,12.161765,0.4072165,0.25,73.40625,-0.4066753,0.4,0.6,0.1509433962264151,0.26498422712933756,0,L
695573,3.8,0.3,0.25,88.0,0.60632753,0.6,0.6,0.26,0.26,0,R
800957,4.2,0.25,0.25,88.0,-3.7549477,0.2,0.6,0.0,0.25,0,L
669722,11.55,0.42105263,0.25,88.0,-1.4548774,0.3,0.6,0.4444444444444444,0.12195121951219512,0,L
813666,3.8,0.3,0.25,88.0,1.0022831,0.6,0.6,0.26,0.26,0,R
695744,3.8,0.3,0.25,88.0,-0.5470752,0.6,0.6,0.26,0.26,0,R
691944,3.0,0.0,0.25,88.0,-5.282143,0.0,0.6,0.0,0.0,0,R
702607,3.8,0.3,0.25,88.0,-6.8816285,0.6,0.6,0.26,0.26,0,R
690841,7.5,0.0,0.25,88.0,10.302091,0.0,0.6,0.0,0.0,0,R
801276,3.0,0.5,0.25,88.0,1.6320412,0.3333333333333333,0.6,0.5,0.0,0,L
687210,3.0,0.5,0.25,88.0,1.803998,0.3333333333333333,0.6,0.0,0.5,1,L
814172,6.5,0.6666667,0.25,88.0,-1.8999925,0.5,0.6,0.0,1.0,1,L
805126,3.8,1.0,0.25,88.0,11.772268,0.6,0.6,0.0,1.0,0,L
681230,7.5,0.2,0.25,88.0,-1.5791794,0.25,0.6,0.0,0.16666666666666666,0,L
669256,8.25,0.2,0.25,81.90714,-2.3677087,0.25,0.6,0.125,0.25,0,R
688460,5.3333335,1.0,0.25,88.0,1.124556,0.0,0.6,0.0,0.5,0,R
701742,3.8,0.0,0.25,88.0,0.15151268,0.6,0.6,0.0,0.0,0,R
671083,10.975,0.19642857,0.2257,83.45789,-0.5944225,0.2,0.6,0.14,0.1388888888888889,0,R
827719,3.8,0.3,0.25,88.0,-10.500717,0.6,0.6,0.26,0.26,0,R
827636,3.8,0.0,0.25,88.0,-5.8591585,0.6,0.6,0.0,0.0,0,L
675394,4.0,0.33333334,0.25,88.0,-0.0004813969,0.0,0.6,0.3333333333333333,0.0,0,R
829058,3.8,0.0,0.25,88.0,-3.3324254,0.6,0.6,0.0,0.0,0,R
668965,3.8,0.0,0.25,88.0,9.990393,0.6,0.6,0.0,0.5,0,R
683233,3.8,0.0,0.25,88.0,-3.403112,0.6,0.6,0.0,0.0,0,R
804668,11.0,0.42857143,0.25,84.00833,0.8000097,0.42857142857142855,0.6,0.125,0.2857142857142857,0,R
570482,13.656126,0.34449762,0.4255,78.54737,-0.28479722,0.8,0.6,0.2564102564102564,0.27699530516431925,8,R
668800,11.183099,0.29213482,0.25,76.6,-2.0254385,0.7,0.6,0.216,0.22743682310469315,0,R
701649,7.0,0.0,0.25,88.0,16.032206,0.0,0.6,0.0,0.0,0,R
806128,3.8,0.3,0.25,88.0,-0.088513255,0.6,0.6,0.26,0.26,0,R
805796,9.333333,0.0,0.25,88.0,-0.75235665,0.3333333333333333,0.6,0.3333333333333333,0.0,0,R
815873,3.8,0.0,0.25,88.0,8.153726,0.6,0.6,0.0,0.0,0,L
800473,12.0,0.0,0.25,88.0,-4.8540177,0.0,0.6,0.0,0.0,0,R
702977,12.0,0.33333334,0.25,88.0,-1.0997572,1.0,0.6,0.0,0.3333333333333333,1,L
683610,3.0,0.0,0.25,88.0,36.744583,1.0,0.6,0.0,0.5,1,L
687084,3.8,0.0,0.25,88.0,-2.3970397,0.6,0.6,0.0,0.0,0,R
691268,3.8,0.0,0.25,88.0,-4.205263,0.6,0.6,0.0,0.0,0,R
815520,3.8,0.0,0.25,88.0,-6.028055,0.6,0.6,0.0,0.0,0,L
702652,3.8,1.0,0.25,88.0,12.397657,0.6,0.6,0.0,1.0,0,L
621006,4.0,0.0,0.25,88.0,-17.733778,0.0,0.0,0.0,0.0,0,R
815654,8.0,0.0,0.25,88.0,-8.292188,0.0,0.0,0.0,0.0,0,L
695372,3.0,0.0,0.25,88.0,2.5473685,0.0,0.0,0.0,0.0,0,R
676070,10.866667,0.25555557,0.25,85.184616,-2.8430324,0.3,0.0,0.16981132075471697,0.14893617021276595,0,R
815074,3.8,0.0,0.25,88.0,-7.040477,0.6,0.6,0.0,0.0,0,R
699157,5.0,0.0,0.25,88.0,2.32,0.0,0.6,0.0,0.0,0,R
691938,2.0,0.33333334,0.25,88.0,-4.3533726,0.5,0.6,0.5,0.0,1,R
669233,3.8,0.5,0.25,88.0,-5.94,0.6,0.6,0.0,0.5,0,R
694815,13.666667,0.6666667,0.25,88.0,-4.6752486,0.6666666666666666,0.6,0.5,0.3,1,L
696264,4.0,1.0,0.25,88.0,-4.792308,1.0,0.6,0.0,0.5,1,R
702708,5.0,0.33333334,0.25,88.0,-11.72,0.5,1.0,0.0,0.2,1,R
822624,3.8,1.0,0.25,88.0,5.64,0.6,0.6,0.0,1.0,0,R
696145,8.0,0.0,0.25,88.0,-15.142858,0.0,0.6,0.0,0.0,0,R
699305,1.3333334,0.0,0.25,88.0,-7.806451,0.0,0.6,0.0,0.0,0,R
828318,3.8,1.0,0.25,88.0,3.3244143,0.6,0.6,0.0,1.0,0,R
683169,2.75,0.33333334,0.25,88.0,-0.5789474,0.25,0.0,0.0,0.25,0,R
671155,4.0,0.5,0.25,88.0,-4.014085,0.0,0.6,0.0,0.5,0,R
808141,3.8,0.0,0.25,88.0,-6.3701606,0.6,0.6,0.0,0.0,0,L
800231,6.0,0.0,0.25,88.0,0.07397807,0.0,0.6,0.0,0.0,0,L
687625,6.5,0.16666667,0.25,76.06364,-6.0657644,0.25,1.0,0.3333333333333333,0.0,1,L
670148,3.6666667,0.8,0.25,88.0,-7.6897435,0.6666666666666666,0.6,0.6666666666666666,1.0,0,L
640458,8.75,0.36842105,0.25,77.6,-1.6784422,0.3,0.6,0.42857142857142855,0.21621621621621623,1,R
811718,4.0,0.0,0.25,88.0,-1.0018519,0.0,0.0,0.0,0.0,0,L
647378,3.8,0.0,0.25,88.0,-7.7599306,0.6,0.6,0.0,0.0,0,L
702789,4.0,0.0,0.25,88.0,-3.1845615,0.0,0.6,0.0,0.0,0,R
690448,5.75,1.0,0.25,88.0,0.02308774,0.5,0.6,1.0,0.25,1,R
676205,3.0,0.0,0.25,88.0,-1.293852,0.0,0.6,0.0,0.0,0,R
815829,3.8,0.0,0.25,88.0,-6.527461,0.6,0.6,0.0,0.0,0,L
664874,10.808511,0.2644628,0.25,85.40714,-0.6268534,0.1,0.6,0.21333333333333335,0.15853658536585366,0,R
682192,7.5,0.0,0.25,88.0,-1.5934782,0.0,0.6,0.0,0.0,0,R
657675,3.8,1.0,0.25,88.0,6.9654326,0.6,0.6,1.0,0.0,0,L
691001,3.75,0.14285715,0.25,88.0,5.4223604,0.25,0.6,0.0,0.2222222222222222,0,L
694310,3.8,0.0,0.25,88.0,6.5876813,0.6,0.6,0.0,0.0,0,R
800953,3.8,0.0,0.25,88.0,-3.5304346,0.6,0.6,0.0,0.0,0,L
681323,3.0,0.0,0.25,88.0,-2.6860871,0.0,0.6,0.0,0.0,0,L
684081,2.75,0.0,0.25,88.0,10.130434,0.25,0.6,0.5,0.0,1,R
689456,5.0,0.0,0.25,88.0,-0.5913043,0.0,0.6,0.0,0.0,0,L
681495,3.0,0.0,0.25,88.0,-1.7315216,0.0,0.6,0.0,0.0,0,R
681581,2.8333333,0.2,0.25,88.0,-3.7345116,0.16666666666666666,0.0,0.0,0.25,0,L
623205,9.325582,0.2888889,0.25,73.77778,-0.7734612,0.1,0.0,0.24,0.13636363636363635,0,R
806986,3.8,0.0,0.25,88.0,-5.055177,0.6,0.6,0.0,0.0,0,R
695342,3.3333333,0.5,0.25,88.0,1.101087,0.5,0.6,0.0,0.5,1,R
686958,6.5,0.0,0.25,88.0,-3.64,0.0,0.6,0.0,0.0,0,R
667663,2.2222223,0.1,0.25,88.0,5.915874,0.0,0.6,0.0,0.1111111111111111,0,R
809860,3.8,0.0,0.25,88.0,5.815385,0.6,0.6,0.0,0.0,0,R
801887,6.0,0.5,0.25,88.0,-13.011111,1.0,1.0,0.0,0.5,1,L
804240,2.5,1.0,0.25,88.0,-5.146539,0.5,0.0,0.0,1.0,0,R
685332,3.6666667,0.5,0.25,88.0,-2.7332954,0.6666666666666666,0.6,1.0,0.3333333333333333,2,L
696281,6.5,0.0,0.25,88.0,-3.5021503,0.0,0.6,0.0,0.0,0,L
802531,3.8,0.0,0.25,88.0,3.2713041,0.6,0.6,0.0,0.0,0,L
814514,3.8,1.0,0.25,88.0,15.218063,0.6,0.6,0.0,1.0,0,L
680862,13.16129,0.2580645,0.25,85.75714,-0.715084,0.4,0.6,0.1891891891891892,0.18461538461538463,3,R
806005,3.6666667,0.0,0.25,88.0,-5.095642,0.0,0.6,0.0,0.0,0,R
680519,3.0,0.0,0.25,88.0,0.8119109,0.0,0.6,0.0,0.0,0,L
682775,5.0,0.0,0.25,88.0,19.821428,0.0,0.6,0.0,0.0,0,R
668472,16.186813,0.44444445,0.25,88.0,-1.0248035,0.7,0.6,0.23376623376623376,0.24369747899159663,4,L
668663,4.285714,0.33333334,0.25,78.2,-10.49881,0.2857142857142857,0.6,0.25,0.25,2,R
823817,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,L
694848,6.0,0.6666667,0.25,88.0,2.1119046,0.3333333333333333,0.6,0.5,0.2,0,L
702264,9.0,0.0,0.25,88.0,-8.574936,0.0,0.0,0.0,0.0,0,L
694187,1.0,0.0,0.25,88.0,3.2545455,0.0,0.6,0.0,0.0,0,R
689531,2.5,1.0,0.25,88.0,6.4527264,0.5,0.6,1.0,1.0,0,L
805956,3.8,0.0,0.25,88.0,10.916037,0.6,0.6,0.0,0.0,0,L
687310,4.0,0.0,0.25,88.0,-0.5934784,0.0,0.6,0.0,0.0,0,R
694204,3.8,0.3,0.25,88.0,-4.5748706,0.6,0.6,0.26,0.26,0,R
696083,3.8,1.0,0.25,88.0,-3.6958876,0.6,0.6,0.0,1.0,0,R
821690,3.8,0.0,0.25,88.0,-3.51683,0.6,0.6,0.0,0.0,0,R
801442,4.75,0.5,0.25,88.0,-0.6448052,0.75,0.6,0.0,0.5,2,L
702601,3.8,0.0,0.25,88.0,-1.4534142,0.6,0.6,0.0,0.0,0,R
703519,3.8,0.0,0.25,88.0,-4.460425,0.6,0.6,0.0,0.0,0,R
694939,3.8,0.3,0.25,88.0,-8.975,0.6,0.6,0.26,0.26,0,L
678099,5.0,0.0,0.25,88.0,-1.7956097,0.0,0.6,0.0,0.0,0,L
701860,6.0,0.0,0.25,88.0,-6.2000003,0.0,0.0,0.0,0.0,0,L
703159,6.0,0.33333334,0.25,88.0,-3.606029,0.3333333333333333,0.6,0.0,0.2,0,R
809372,3.8,0.0,0.25,88.0,3.4677076,0.6,0.6,0.0,0.0,0,L
695603,9.666667,0.4,0.25,88.0,-7.4184628,0.6666666666666666,0.0,0.0,0.25,0,R
672696,7.3333335,1.0,0.25,88.0,5.0318136,0.6666666666666666,0.0,1.0,0.4,0,R
701648,1.0,0.0,0.25,88.0,2.2806754,0.0,0.6,0.0,0.0,0,L
803385,7.0,0.6666667,0.25,88.0,4.9730883,1.0,0.6,0.5,1.0,1,L
690474,2.0,0.0,0.25,88.0,-6.755556,0.0,0.6,0.0,0.0,0,R
801881,6.0,0.33333334,0.25,88.0,-9.617443,0.5,0.6,0.0,0.3333333333333333,1,L
676053,3.3333333,0.5,0.25,88.0,0.27494293,0.3333333333333333,0.6,0.3333333333333333,0.0,0,L
680118,10.343137,0.37804878,0.25,68.36429,0.18453006,0.5,0.0,0.29245283018867924,0.26666666666666666,0,R
683103,4.0,0.0,0.25,88.0,0.44151378,0.0,0.6,0.0,0.0,0,R
663445,3.8,1.0,0.25,88.0,12.462963,0.6,0.6,1.0,0.0,0,R
699027,3.8,0.3,0.25,88.0,38.33506,0.6,0.6,0.26,0.26,0,R
681377,2.3333333,1.0,0.25,88.0,23.086365,0.3333333333333333,0.6,1.0,0.0,0,R
681036,3.8,0.3,0.25,88.0,5.260399,0.6,0.6,0.26,0.26,0,L
800476,3.8,0.0,0.25,88.0,-3.9215505,0.6,0.6,0.0,0.0,0,L
542208,10.662162,0.30508474,0.25,86.24167,-0.45785666,0.4,1.0,0.30337078651685395,0.17894736842105263,1,R
685712,3.8,0.3,0.25,88.0,0.0,0.6,0.6,0.26,0.26,0,R
703602,3.8,0.0,0.25,88.0,-3.1,0.6,0.6,0.0,0.0,0,R
699293,5.5,0.6666667,0.25,88.0,-0.5155515,1.0,0.6,0.0,0.5,2,L
701618,3.0,1.0,0.25,88.0,2.5648665,1.0,0.6,1.0,0.0,1,R
801561,3.8,1.0,0.25,88.0,8.40368,0.6,0.6,0.0,1.0,0,R
802407,3.5,0.0,0.25,88.0,-6.354694,0.0,0.6,0.0,0.0,0,L
687783,10.0,0.16666667,0.25,88.0,-2.8321943,0.5,0.6,0.0,0.16666666666666666,0,L
703204,3.8,0.3,0.25,88.0,-3.7183099,0.6,0.6,0.26,0.26,0,R
694838,7.3333335,1.0,0.25,88.0,3.9898667,0.6666666666666666,0.6,1.0,0.3333333333333333,1,L
690988,3.0,0.0,0.25,88.0,-0.7093897,0.0,0.6,0.0,0.0,0,L
681146,14.881579,0.3321033,0.25,84.37273,-0.07690017,0.2,0.6,0.2023121387283237,0.25769230769230766,0,R
700243,1.0,1.0,0.25,88.0,-5.1232557,1.0,0.6,0.0,1.0,1,R
695501,8.5,0.0,0.25,88.0,0.7817879,0.5,0.0,0.0,0.25,0,L
669386,3.8,1.0,0.25,88.0,9.741612,0.6,0.6,0.0,1.0,0,L
669219,4.0,0.0,0.25,88.0,-3.509457,0.0,0.0,0.0,0.0,0,L
815888,6.0,0.6666667,0.25,88.0,-2.0371983,0.5,0.6,0.0,0.5,1,L
665506,10.902655,0.3642384,0.25,77.7375,-0.55871165,0.4,0.0,0.2543352601156069,0.15384615384615385,0,R
702544,3.8,0.0,0.25,88.0,3.6475601,0.6,0.6,0.0,0.0,0,R
660634,8.133333,0.2631579,0.25,72.8,-2.816052,0.2,0.6,0.375,0.09523809523809523,0,L
669200,10.394737,0.3469388,0.25,85.68667,0.46060023,0.2,0.0,0.17647058823529413,0.2054794520547945,0,R
677578,6.0,0.5,0.25,88.0,1.9721857,0.42857142857142855,0.0,0.0,0.6,0,L
814696,3.8,0.0,0.25,88.0,-10.228608,0.6,0.6,0.0,0.0,0,R
680911,12.389831,0.36437246,0.25,72.53571,-0.2397949,0.3,0.6,0.2892561983471074,0.25316455696202533,0,R
813916,3.8,0.0,0.25,88.0,-5.337744,0.6,0.6,0.0,0.0,0,R
814409,11.0,0.6,0.25,88.0,3.7166967,1.0,0.6,0.0,0.6,1,R
675455,7.2,0.2857143,0.25,80.48889,-0.4351741,0.4,0.6,0.3333333333333333,0.16666666666666666,0,L
685744,7.3333335,0.33333334,0.25,88.0,-0.80234814,0.0,0.6,0.5,0.0,0,R
657077,16.384394,0.30448064,0.25,78.472725,-0.32923412,0.4,0.0,0.22822822822822822,0.2572314049586777,0,L
701496,6.0,0.2857143,0.25,88.0,1.4377955,0.16666666666666666,0.6,0.2,0.16666666666666666,0,R
702656,3.8,0.0,0.25,88.0,-5.413993,0.6,0.6,0.0,0.0,0,R
695763,3.8,0.0,0.25,88.0,-7.215319,0.6,0.6,0.0,0.0,0,R
643565,15.769231,0.34398782,0.25,82.778946,0.36125797,0.4,0.0,0.2529411764705882,0.2596754057428215,0,L
675085,8.0,0.33333334,0.25,88.0,1.9900651,0.3333333333333333,0.0,0.0,0.2727272727272727,0,R
669261,15.089966,0.2973568,0.25,85.15,-0.15699299,0.5,0.6,0.1927710843373494,0.20114122681883023,0,L
676369,14.025424,0.30927834,0.25,84.382355,0.22866495,0.3,0.6,0.22935779816513763,0.22641509433962265,1,R
678010,14.0,0.5,0.25,88.0,-2.4097493,0.3333333333333333,1.0,0.0,0.16666666666666666,1,L
669222,12.553673,0.30674848,0.25,78.21875,0.06786206,0.2,0.6,0.3050847457627119,0.19020172910662825,0,R
690914,4.6666665,0.25,0.25,88.0,-5.049705,0.3333333333333333,1.0,0.0,0.25,1,R
700164,4.0,1.0,0.25,88.0,35.115913,0.5,1.0,0.0,0.6666666666666666,1,L
802959,8.0,0.0,0.25,88.0,-0.8027775,0.0,0.6,0.0,0.0,0,R
805804,3.8,0.0,0.25,88.0,-1.3834089,0.6,0.6,0.0,0.0,0,L
694222,4.6666665,1.0,0.25,88.0,2.3277788,0.6666666666666666,1.0,0.5,0.3333333333333333,1,R
808298,3.8,0.0,0.25,88.0,-3.3647945,0.6,0.6,0.0,0.0,0,R
700178,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,L
699115,3.8,0.5,0.25,88.0,2.0811188,0.6,0.6,0.0,0.5,0,L
677943,7.0,0.5,0.25,74.86,-9.193397,0.2,0.0,0.25,0.18181818181818182,0,R
815723,3.8,0.0,0.25,88.0,1.6613944,0.6,0.6,0.0,0.0,0,L
672463,5.3333335,0.33333334,0.25,88.0,0.47074577,0.5,0.0,0.25,0.5,0,R
703154,4.3333335,0.0,0.25,88.0,0.32668293,0.0,0.6,0.0,0.0,0,R
702547,3.8,0.0,0.25,88.0,-1.3556944,0.6,0.6,0.0,0.0,0,R
699712,3.8,0.3,0.25,88.0,-2.7843013,0.6,0.6,0.26,0.26,0,R
676463,5.75,0.25,0.25,88.0,1.9578943,0.0,0.6,0.0,0.2,0,L
691398,4.0,0.0,0.25,88.0,-7.4605436,0.0,0.6,0.0,0.0,0,L
829748,3.8,0.0,0.25,88.0,6.7886615,0.6,0.6,0.0,0.0,0,L
701520,3.8,0.3,0.25,88.0,-4.0666666,0.6,0.6,0.26,0.26,0,L
680769,9.25,0.23529412,0.25,79.45333,-4.710672,0.4,0.6,0.0,0.13793103448275862,0,L
676203,3.6666667,0.33333334,0.25,88.0,9.685,0.3333333333333333,0.5,0.0,0.25,0,R
829716,3.8,0.0,0.25,88.0,-0.07569342,0.6,0.6,0.0,0.0,0,L
805964,3.8,0.3,0.25,88.0,-9.647874,0.6,0.6,0.26,0.26,0,R
680636,10.75,0.0,0.25,88.0,-3.068688,0.0,0.0,0.0,0.0,0,R
694378,1.0,0.5,0.25,88.0,-11.459018,1.0,0.6,0.0,1.0,1,L
814410,3.8,0.0,0.25,88.0,3.4275002,0.6,0.6,0.0,0.0,0,R
702140,7.0,2.0,0.25,88.0,3.0897975,0.6666666666666666,0.0,1.0,0.4,0,R
671272,3.0,0.25,0.25,88.0,-0.40195024,0.0,0.6,0.0,0.2,0,L
692944,2.0,0.5,0.25,88.0,-4.0275345,1.0,1.0,0.0,0.5,1,R
813842,9.0,0.0,0.25,88.0,-5.8161464,0.0,0.0,0.0,0.0,0,R
823719,4.0,0.0,0.25,88.0,-2.4791667,0.0,0.0,0.0,0.0,0,R
808067,7.0,0.0,0.25,88.0,-4.084338,0.0,0.0,0.0,0.0,0,R
687749,11.666667,0.33333334,0.25,88.0,-0.8239246,0.3333333333333333,0.5,0.25,0.0,1,R
680518,5.428571,0.6666667,0.25,88.0,3.9390528,0.7142857142857143,0.6,1.0,0.4444444444444444,1,L
691621,14.0,0.33333334,0.25,88.0,3.3963692,1.0,0.6,0.0,0.3333333333333333,1,R
806994,7.0,0.6666667,0.25,88.0,-2.465625,1.0,1.0,1.0,0.0,1,R
814411,3.8,0.0,0.25,88.0,1.2399178,0.6,0.6,0.0,0.0,0,L
681047,8.0,0.25,0.25,83.24,-3.601572,0.4,0.5,0.0,0.2,1,R
815904,2.0,0.0,0.25,88.0,-9.084315,0.0,0.6,0.0,0.0,0,R
808233,3.8,0.0,0.25,88.0,-1.2862277,0.6,0.6,0.0,0.0,0,R
811948,3.8,0.3,0.25,88.0,-5.487401,0.6,0.6,0.26,0.26,0,R
669304,12.911111,0.33723652,0.25,81.23684,-0.0658983,0.5,0.5,0.22905027932960895,0.2942643391521197,1,R
810891,3.5,0.33333334,0.25,88.0,0.44374996,0.0,0.0,0.0,0.25,0,R
829035,3.8,1.0,0.25,88.0,1.959375,0.6,0.6,0.0,1.0,0,L
695078,2.5,1.0,0.25,88.0,8.875271,0.5,1.0,0.0,0.6666666666666666,1,L
683454,4.75,0.0,0.25,88.0,-4.17963,0.0,0.6,0.0,0.0,0,R
800432,3.8,0.0,0.25,88.0,0.11615261,0.6,0.6,0.0,0.0,0,R
828116,3.8,0.0,0.25,88.0,0.91459846,0.6,0.6,0.0,0.0,0,L
694206,3.0,0.0,0.25,88.0,-4.845779,0.0,0.0,0.0,0.0,0,R
683301,3.8,0.0,0.25,88.0,-4.985714,0.6,0.6,0.0,0.0,0,R
687069,6.25,0.0,0.25,88.0,-1.2878807,0.0,0.0,0.0,0.0,0,R
691408,3.6666667,0.0,0.25,88.0,4.808572,0.0,0.6,0.0,0.0,0,R
695596,4.0,0.0,0.25,88.0,-3.4744446,0.0,0.6,0.0,0.0,0,R
676566,5.3333335,1.0,0.25,88.0,-2.225163,0.3333333333333333,1.0,0.0,0.5,1,R
676466,7.4545455,0.42857143,0.25,83.98889,-0.76674503,0.5,0.6,0.23076923076923078,0.42857142857142855,3,R
702176,11.185185,0.26262626,0.25,87.225,0.019807834,0.4,0.0,0.13636363636363635,0.1968503937007874,0,L
815874,3.8,0.0,0.25,88.0,-2.9562557,0.6,0.6,0.0,0.0,0,L
800176,4.0,0.0,0.25,88.0,-2.753794,0.0,0.6,0.0,0.0,0,R
829712,5.0,0.0,0.25,88.0,-7.4156017,0.0,0.0,0.0,0.0,0,R
805953,3.8,0.0,0.25,88.0,-3.3285487,0.6,0.6,0.0,0.0,0,L
676572,13.939394,0.34366927,0.25,83.6875,-0.13102882,0.8,1.0,0.28125,0.25277777777777777,2,R
825159,3.8,0.3,0.25,88.0,6.9189043,0.6,0.6,0.26,0.26,0,R
681134,10.0,0.42857143,0.25,78.59333,1.377828,0.5,0.0,0.0,0.375,0,L
691422,3.8,0.0,0.25,88.0,3.4038463,0.6,0.6,0.0,0.0,0,L
681941,3.8,0.0,0.25,88.0,-4.4666667,0.6,0.6,0.0,0.0,0,R
701062,1.0,0.0,0.25,88.0,8.763228,1.0,1.0,0.5,0.0,1,R
695426,3.8,0.0,0.25,88.0,1.1748052,0.6,0.6,0.0,0.0,0,R
815653,6.0,1.0,0.25,88.0,-4.626356,0.5,1.0,0.3333333333333333,0.0,1,L
687260,2.0,0.0,0.25,88.0,-7.5400004,0.0,0.6,0.0,0.0,0,R
806982,3.8,0.0,0.25,88.0,-6.665455,0.6,0.6,0.0,0.0,0,R
813930,3.8,0.0,0.25,88.0,-5.5078716,0.6,0.6,0.0,0.0,0,L
813400,1.0,0.0,0.25,88.0,-6.4690003,0.0,0.0,0.0,0.0,0,R
702461,3.0,0.6666667,0.25,88.0,-6.3776107,0.6666666666666666,0.6,0.5,0.3333333333333333,0,L
680753,4.4,0.75,0.25,84.666664,-0.5550771,0.4,0.6,1.0,0.3333333333333333,1,R
814408,3.8,0.0,0.25,88.0,2.948017,0.6,0.6,0.0,0.0,0,R
829791,3.8,0.0,0.25,88.0,-2.5202885,0.6,0.6,0.0,0.0,0,R
801957,3.8,1.0,0.25,88.0,3.515625,0.6,0.6,0.0,1.0,0,R
699228,6.0,0.4,0.25,88.0,7.191823,0.16666666666666666,0.0,0.25,0.2,0,L
809844,3.8,0.0,0.25,88.0,-0.893914,0.6,0.6,0.0,0.0,0,L
676679,8.885715,0.26086956,0.25,80.55454,-2.4508152,0.4,0.0,0.18421052631578946,0.1702127659574468,0,R
683061,8.666667,0.5,0.25,83.10667,3.2568586,0.3333333333333333,0.0,0.0,0.5,0,L
702995,3.8,1.0,0.25,88.0,3.2212212,0.6,0.6,1.0,0.0,0,R
694214,5.0,1.0,0.25,88.0,-2.9219472,0.3333333333333333,0.6,1.0,0.3333333333333333,1,L
820989,3.8,0.0,0.25,88.0,-1.6504344,0.6,0.6,0.0,0.0,0,R
682003,3.8,0.3,0.25,88.0,33.346146,0.6,0.6,0.26,0.26,0,R
695521,7.0,0.42857143,0.25,77.97692,-1.8244638,0.2857142857142857,0.6,0.0,0.3333333333333333,0,L
811312,3.8,0.0,0.25,88.0,0.0,0.6,0.6,0.0,0.0,0,R
834685,7.0,0.0,0.25,88.0,0.9403846,0.0,0.0,0.0,0.0,0,R
689822,3.8,0.3,0.25,88.0,-2.97516,0.6,0.6,0.26,0.26,0,L
688875,8.5,0.0,0.25,88.0,-1.1903325,0.0,0.0,0.0,0.0,0,R
829997,3.8,0.0,0.25,88.0,-8.476923,0.6,0.6,0.0,0.0,0,L
694469,6.0,0.0,0.25,88.0,1.6175816,0.0,0.0,0.0,0.0,0,L
703563,3.8,0.0,0.25,88.0,-0.78125,0.6,0.6,0.0,0.0,0,L
800029,3.5,1.0,0.25,88.0,-4.1636267,0.0,0.6,0.0,0.3333333333333333,0,R
804645,2.0,0.75,0.25,88.0,7.4212,1.0,0.6,1.0,0.6666666666666666,2,L
687066,7.0,0.0,0.25,88.0,3.7185714,0.0,0.6,0.0,0.0,0,R
690958,2.0,1.0,0.25,88.0,1.9973683,1.0,0.6,0.0,0.3333333333333333,1,R
828395,3.8,0.0,0.25,88.0,-4.942205,0.6,0.6,0.0,0.0,0,R
823918,7.0,1.0,0.25,88.0,-0.07740903,1.0,1.0,0.0,1.0,1,L
699127,12.0,0.0,0.25,88.0,-5.4910955,0.0,0.6,0.0,0.0,0,L
694580,8.0,0.0,0.25,88.0,-4.7969146,0.0,0.0,0.0,0.0,0,R
703158,3.8,0.5,0.25,88.0,2.0250113,0.6,0.6,0.0,0.5,0,L
674441,10.128205,0.26415095,0.25,80.52143,-1.5653565,0.1,0.6,0.09090909090909091,0.18309859154929578,0,L
681987,9.825397,0.33684212,0.25,79.457146,-0.97281396,0.6,0.0,0.22857142857142856,0.2073170731707317,0,R
687521,6.5,0.25,0.25,88.0,0.39917305,0.25,0.0,0.0,0.14285714285714285,0,R
666158,14.366198,0.36528927,0.25,72.98462,-0.53083074,0.7,1.0,0.19607843137254902,0.27933673469387754,6,L
665846,5.8,0.44444445,0.25,88.0,-0.56995994,0.6,0.6,0.5,0.2857142857142857,1,R
624523,7.6666665,0.6666667,0.25,88.0,2.2975292,0.6666666666666666,1.0,0.0,0.3333333333333333,2,L
